ReserveId,Position_X,Position_Y,Position_Z,NeedZoneId,NeedType,MapIconId,NeedZoneStartTimeHours,NeedZoneEndTimeHours,AnimalTypeLocalizationName,NeedZoneScheduleIndex,DiscoveredGroups
3,10912.0,1054.705322265625,-5824.0,207590137,1,8672788345611210949,15.0,18.0,1458396849,5,
3,10560.0,1068.331787109375,-5872.0,-273089157,1,11546200234026346181,15.0,18.0,1458396849,5,
3,11424.0,1027.409912109375,-11520.0,-168565245,2,16785638642889817784,15.0,18.0,1641121368,5,
3,10704.0,1026.23486328125,-11984.0,1766893626,2,5685259381433455067,9.0,12.0,1458396849,3,
3,10336.0,1025.69287109375,-12160.0,-206263955,2,9265476654150248244,9.0,12.0,1458396849,3,
3,9136.0,1025.364501953125,-12688.0,-1068450423,2,16994517479947404439,9.0,12.0,1458396849,3,
3,7968.0,1025.856201171875,-11424.0,-917224962,2,2657245769816581511,9.0,12.0,1458396849,3,
3,11344.0,1078.8564453125,-6416.0,-2102586036,1,18041731818151593732,12.0,15.0,1641121368,4,
3,9808.0,1196.40966796875,-7776.0,-1467203320,1,10954966706343992418,3.0,6.0,1660241597,1,
3,9904.0,1195.227294921875,-8192.0,-504344527,1,3633833707616299849,3.0,6.0,1660241597,1,
3,10080.0,1203.501953125,-6976.0,1022283173,1,15825404190230388223,6.0,10.0,1638931339,2,
3,7696.0,1193.294677734375,-7712.0,539192103,1,1957424290411137559,3.0,6.0,1660241597,1,
3,9312.0,1185.6337890625,-8128.0,240127020,1,3166380029066438900,6.0,10.0,1638931339,2,
3,8560.0,1185.338623046875,-8208.0,-1091986313,1,15591995017078024138,4.0,8.0,2932471265,1,
3,9904.0,1195.227294921875,-8192.0,316757167,1,3059210439151853144,6.0,10.0,1638931339,2,
3,7072.0,1172.633056640625,-7392.0,136839702,1,1796366969138489498,4.0,8.0,2250985392,1,
3,7248.0,1160.409912109375,-7520.0,-1639707624,1,5231414765101702490,3.0,6.0,1466972895,1,
3,10512.0,1025.18505859375,-5168.0,2020193417,2,3741962376880747245,9.0,12.0,1458396849,3,
3,10112.0,1026.2568359375,-5104.0,-17693285,2,5396873954514133452,9.0,12.0,1458396849,3,
3,11424.0,1027.409912109375,-11520.0,1364052265,2,8977199532571853825,9.0,12.0,1458396849,3,
3,9088.0,1043.173095703125,-5312.0,-416284292,1,14994856554027552150,3.0,7.0,1333330573,1,
3,8992.0,1046.46728515625,-5312.0,-660505098,3,8966747856698343971,7.0,10.0,1333330573,2,
3,8992.0,1046.46728515625,-5312.0,531106937,3,16233307580654848565,6.0,10.0,2655312513,2,
3,8544.0,1081.67626953125,-5216.0,222845308,1,4411579054412607091,3.0,6.0,2655312513,1,
3,8416.0,1076.7880859375,-5216.0,400453252,3,12126589314656916366,6.0,10.0,2655312513,2,
3,11488.0,1026.87255859375,-9312.0,84403489,2,14026760145378238613,9.0,12.0,1458396849,3,
3,12592.0,1025.738525390625,-7904.0,-657353826,2,3800798711931897976,9.0,12.0,1458396849,3,
3,12624.0,1026.81787109375,-7712.0,-1660827254,2,7061022770793155474,9.0,12.0,1458396849,3,
3,12592.0,1029.976806640625,-7040.0,-628400767,2,8781596628586164408,9.0,12.0,1458396849,3,
3,12480.0,1026.506103515625,-7120.0,363578007,2,6266318231937700493,9.0,12.0,1458396849,3,
3,9312.0,1024.139892578125,-4896.0,-1287071760,2,14590295415481510583,9.0,12.0,1458396849,3,
3,8896.0,1024.168212890625,-4752.0,2089397064,2,16671571012556167586,9.0,12.0,1458396849,3,
3,8624.0,1026.04931640625,-4688.0,1685429590,2,8574305017249585633,9.0,12.0,1458396849,3,
3,7696.0,1025.69482421875,-4688.0,-1595116440,2,1183969796624204764,9.0,12.0,1458396849,3,
3,7552.0,1025.031494140625,-4768.0,165848916,2,2972947894773604301,9.0,12.0,1458396849,3,
3,7216.0,1026.18017578125,-4880.0,1161730921,2,8258312689616999262,9.0,12.0,1458396849,3,
3,6688.0,1027.783935546875,-5056.0,1246074149,2,16053640055328779867,9.0,12.0,1458396849,3,
3,6080.0,1025.637451171875,-5472.0,-1817930213,2,10835141384470226236,9.0,12.0,1458396849,3,
3,5936.0,1025.474365234375,-5696.0,-795166128,2,1257039423864787691,9.0,12.0,1458396849,3,
3,5712.0,1024.88037109375,-5712.0,-1852521589,2,5439692448486242664,9.0,12.0,1458396849,3,
3,4912.0,1028.76318359375,-6128.0,1019260716,2,11352198182021798882,9.0,12.0,1458396849,3,
3,4864.0,1026.3984375,-6240.0,-635674403,2,257854423956178108,9.0,12.0,1458396849,3,
3,4672.0,1025.3798828125,-6416.0,1815660606,2,18003394389476604286,9.0,12.0,1458396849,3,
3,4768.0,1024.307861328125,-6272.0,834539624,2,16838690594476573410,9.0,12.0,1458396849,3,
3,5104.0,1026.130615234375,-10624.0,-449692727,2,17880090884200139664,9.0,12.0,1458396849,3,
3,5520.0,1027.063232421875,-10976.0,251950637,2,4356188178408196376,9.0,12.0,1458396849,3,
3,5600.0,1026.580810546875,-11104.0,-503593603,2,8533269438873476820,9.0,12.0,1458396849,3,
3,7232.0,1024.080078125,-11488.0,1913757091,2,36416145862239282,9.0,12.0,1458396849,3,
3,7856.0,1025.79248046875,-11776.0,284008141,2,10418643858975494630,9.0,12.0,1458396849,3,
3,8016.0,1024.566650390625,-12048.0,1864736664,2,93727705329050838,9.0,12.0,1458396849,3,
3,9312.0,1025.680908203125,-12688.0,-2087029477,2,14699892796804534465,9.0,12.0,1458396849,3,
3,10080.0,1024.01123046875,-12304.0,2067053641,2,14494688199791787524,9.0,12.0,1458396849,3,
3,10848.0,1026.083984375,-11936.0,1304621205,2,13430388351234762984,9.0,12.0,1458396849,3,
3,11472.0,1025.664306640625,-10528.0,-1959904682,2,15212582253081980826,9.0,12.0,1458396849,3,
3,11440.0,1026.07763671875,-10336.0,2018794316,2,9063077500105178086,9.0,12.0,1458396849,3,
3,11440.0,1025.08203125,-10160.0,189982794,2,18050882515912177766,9.0,12.0,1458396849,3,
3,11392.0,1027.02783203125,-10016.0,-516045813,2,12039747544031054013,9.0,12.0,1458396849,3,
3,9696.0,1060.376220703125,-5600.0,304311493,3,15526761932021910599,6.0,10.0,2655312513,2,
2,-8640.0,1029.975341796875,-8176.0,1742621446,2,4274039349762354586,8.0,12.0,2311733206,2,
2,-8608.0,1031.90771484375,-8048.0,-891526764,2,7932672451613744807,8.0,12.0,2311733206,2,
2,-8544.0,1031.81787109375,-7920.0,439598014,2,2332896277739218668,8.0,12.0,2311733206,2,
2,-10304.0,1149.625,-5600.0,-1399415828,2,6172055761435221638,8.0,12.0,2311733206,2,
2,-10288.0,1149.519287109375,-5680.0,280312697,2,1955658297326406263,8.0,12.0,2311733206,2,
2,-9968.0,1175.104248046875,-5696.0,-502290014,2,3718660416575970822,8.0,12.0,2311733206,2,
2,-11584.0,1094.34619140625,-6928.0,-1244108827,2,6592086244924836996,8.0,12.0,2311733206,2,
2,-8016.0,1038.716552734375,-6464.0,-932451742,2,6766509624463490967,8.0,12.0,2311733206,2,
2,-7872.0,1042.595703125,-6208.0,304695837,2,13758569018681520647,8.0,12.0,2311733206,2,
2,-8400.0,1031.439208984375,-7488.0,1906645389,2,13445262869040596043,8.0,12.0,2311733206,2,
2,-5776.0,1170.015380859375,-8320.0,271072886,2,479959790390443686,12.0,16.0,4205700664,3,
2,-8352.0,1038.32763671875,-7072.0,584351650,2,13902356293850877368,8.0,12.0,2311733206,2,
2,-8160.0,1038.46728515625,-6704.0,-475107892,2,7853963231904161460,8.0,12.0,2311733206,2,
2,-7632.0,1061.32177734375,-5872.0,-1221351845,2,18357223980657305054,8.0,12.0,2311733206,2,
2,-10896.0,1050.64453125,-6128.0,-1359248443,2,5259624976191169726,8.0,12.0,2311733206,2,
2,-8496.0,1030.525146484375,-7792.0,-1003443947,2,10197920623928065343,8.0,12.0,2311733206,2,
2,-9504.0,1183.0625,-6032.0,638273773,2,14792752964420802473,8.0,12.0,2311733206,2,
2,-11200.0,1153.749755859375,-5360.0,602078625,2,1196455515456606019,12.0,16.0,4205700664,3,
2,-11104.0,1153.681640625,-5360.0,-146076091,2,2354635916360603910,8.0,12.0,2311733206,2,
2,-10080.0,1179.195068359375,-5216.0,-606374207,2,6187781306355533688,12.0,16.0,4205700664,3,
2,-5216.0,1181.741455078125,-8288.0,-1210022593,2,9817527198599266013,12.0,16.0,4205700664,3,
2,-4304.0,1246.9521484375,-7280.0,372427880,2,12138910485175276472,12.0,16.0,4205700664,3,
2,-5072.0,1160.7666015625,-9008.0,-510644351,2,15130706935861577100,3.0,6.0,810381594,1,
2,-5808.0,1160.725830078125,-9168.0,1956964071,2,3312948544171812015,3.0,6.0,810381594,1,
2,-5248.0,1160.72900390625,-9440.0,-433879926,2,17004356364514981104,3.0,6.0,810381594,1,
2,-8720.0,1062.400390625,-8032.0,-735951511,1,4120758977123759947,12.0,16.0,2311733206,3,
2,-6064.0,1385.633544921875,-6592.0,-1116563423,2,3289197337833284987,8.0,12.0,2311733206,2,
2,-5472.0,1395.66064453125,-6240.0,-357831378,1,6998013590872905920,12.0,16.0,2311733206,3,
2,-5536.0,1380.990478515625,-6592.0,1844406275,2,5521541286478560623,8.0,12.0,2311733206,2,
2,-5552.0,1381.123291015625,-6448.0,1387418037,2,7392654907318317669,8.0,12.0,2311733206,2,
2,-10976.0,1182.383544921875,-5248.0,2034822661,1,3883425327252044105,12.0,16.0,2311733206,3,
2,-5648.0,1381.181884765625,-6688.0,759549335,2,11712532976739010031,8.0,12.0,2311733206,2,
2,-10080.0,1179.195068359375,-5216.0,901897814,2,4584216949432366032,8.0,12.0,2311733206,2,
2,-5824.0,1381.19921875,-6432.0,472209277,2,10236801468873591888,8.0,12.0,2311733206,2,
2,-10176.0,1126.008544921875,-6592.0,-485148539,2,13498802359150692206,12.0,16.0,4205700664,3,
2,-5712.0,1160.82666015625,-9008.0,-136498972,2,1465386703603518811,12.0,16.0,4205700664,3,
2,-8992.0,1039.900390625,-10320.0,2027252500,1,3701914711662401760,8.0,12.0,2478618166,2,
2,-9120.0,1026.583984375,-11728.0,-1069022026,2,15609523956484368600,12.0,16.0,4205700664,3,
2,-5680.0,1381.1689453125,-6368.0,1895275767,2,16671089533212240239,8.0,12.0,2311733206,2,
2,-8368.0,1038.117919921875,-7200.0,-63212515,2,4862082813642499225,8.0,12.0,2311733206,2,
2,-7200.0,1081.525634765625,-5264.0,-186512223,2,15398621263620736618,12.0,16.0,4205700664,3,
2,-7296.0,1081.548583984375,-5408.0,-150818493,2,5535387236284454931,8.0,12.0,2311733206,2,
2,-7008.0,1081.59326171875,-4976.0,1650882866,2,16058368461582584656,12.0,16.0,4205700664,3,
2,-5760.0,1381.032958984375,-6576.0,1648662042,2,10094874436984030870,12.0,16.0,4205700664,3,
2,-6208.0,1368.77783203125,-6272.0,1249136066,2,10735382255541905344,12.0,16.0,4205700664,3,
2,-5584.0,1160.6796875,-9152.0,-1179379674,2,18140406840710175957,4.0,8.0,2478618166,1,
2,-4848.0,1160.719482421875,-9024.0,-2106280952,2,4106976008882591818,4.0,8.0,2478618166,1,
2,-8224.0,1038.631103515625,-6832.0,-685474396,2,10591747598547249619,12.0,16.0,4205700664,3,
2,-7872.0,1042.595703125,-6208.0,-175596507,2,10160948252083766930,12.0,16.0,4205700664,3,
2,-7680.0,1055.386474609375,-6000.0,-1264469826,2,16783872063122084036,12.0,16.0,4205700664,3,
2,-6944.0,1081.350830078125,-4832.0,-560072794,2,17021846804193874870,12.0,16.0,4205700664,3,
2,-8880.0,1026.613037109375,-9776.0,1626342515,2,14375597509947550965,12.0,16.0,4205700664,3,
2,-4736.0,1160.620361328125,-9376.0,1990692223,2,18348215745324398994,12.0,16.0,4205700664,3,
2,-4736.0,1160.72412109375,-9168.0,-1042907244,2,6684493153415565310,12.0,16.0,4205700664,3,
2,-9152.0,1037.1611328125,-10240.0,1288594579,1,9324732253858740259,8.0,12.0,2478618166,2,
2,-4640.0,1166.672607421875,-9376.0,110923013,3,7106416447918164725,12.0,16.0,2478618166,3,
2,-5648.0,1381.181884765625,-6688.0,474063664,2,13052162756474934009,12.0,16.0,4205700664,3,
2,-7488.0,1456.29150390625,-8304.0,1395080958,3,9423140431005937931,12.0,16.0,966469536,3,
2,-5600.0,1389.348876953125,-6816.0,-1752022694,1,5751792229500099782,12.0,16.0,2311733206,3,
2,-10304.0,1149.625,-5600.0,807388591,2,7875985840630921784,12.0,16.0,4205700664,3,
2,-9968.0,1175.104248046875,-5696.0,162951334,2,6319342795771739649,12.0,16.0,4205700664,3,
2,-9312.0,1026.690673828125,-11696.0,-1638597348,2,6860268199043335382,12.0,16.0,4205700664,3,
2,-5824.0,1381.19921875,-6432.0,-758812319,2,2466702347123245961,12.0,16.0,4205700664,3,
2,-8496.0,1030.525146484375,-7792.0,848803353,2,15247206771411086164,12.0,16.0,4205700664,3,
2,-10256.0,1095.33642578125,-7936.0,1441839283,3,5185377620981890200,12.0,16.0,810381594,4,
2,-7760.0,1048.712158203125,-6128.0,1992741067,2,1568989000934196562,8.0,12.0,2311733206,2,
2,-5552.0,1381.123291015625,-6448.0,238425195,2,6787853595445658341,12.0,16.0,4205700664,3,
2,-8880.0,1026.4833984375,-8928.0,-176378589,2,8539031712802812958,12.0,16.0,4205700664,3,
2,-7760.0,1048.712158203125,-6128.0,2108507846,2,10787941121837930709,12.0,16.0,4205700664,3,
2,-9696.0,1173.2119140625,-4992.0,177184325,2,7319998871997006389,12.0,16.0,4205700664,3,
2,-9600.0,1173.08349609375,-4976.0,40231321,2,2512173508451132090,8.0,12.0,2311733206,2,
2,-5856.0,1176.27734375,-9952.0,1755053755,2,16273311329215143327,12.0,16.0,4205700664,3,
2,-5104.0,1160.5302734375,-9552.0,48050549,2,5858524436281282612,12.0,16.0,4205700664,3,
2,-8848.0,1026.416259765625,-9456.0,1689744542,2,16629314659316936265,12.0,16.0,4205700664,3,
2,-8704.0,1027.721923828125,-8320.0,-972100860,2,17954667542178719466,12.0,16.0,4205700664,3,
2,-8544.0,1031.81787109375,-7920.0,-972747879,2,11129292491971416099,12.0,16.0,4205700664,3,
2,-8400.0,1031.439208984375,-7488.0,1302932394,2,8849334006372541700,12.0,16.0,4205700664,3,
2,-9072.0,1029.496337890625,-9056.0,-1591431632,2,10315986197697432541,12.0,16.0,4205700664,3,
2,-5536.0,1380.990478515625,-6592.0,736412506,2,5155953139443951706,12.0,16.0,4205700664,3,
2,-7040.0,1081.55712890625,-4832.0,1503157581,2,14476919273251964678,12.0,16.0,4205700664,3,
2,-10224.0,1026.3935546875,-10176.0,-1100758459,2,1645437474304699463,12.0,16.0,4205700664,3,
2,-10352.0,1026.396484375,-10288.0,1200594866,2,987881010268575549,12.0,16.0,4205700664,3,
2,-10544.0,1026.931396484375,-10560.0,1328656760,2,11172020269695695826,12.0,16.0,4205700664,3,
2,-10640.0,1026.297607421875,-10944.0,247167486,2,11986992716891912261,12.0,16.0,4205700664,3,
2,-5680.0,1381.1689453125,-6368.0,1535242803,2,172849182055557360,12.0,16.0,4205700664,3,
2,-8352.0,1038.327880859375,-7072.0,-1807010403,2,1993502339044144248,12.0,16.0,4205700664,3,
2,-8064.0,1038.863037109375,-6608.0,1577729543,2,13474076762836955926,12.0,16.0,4205700664,3,
2,-7296.0,1081.548828125,-5408.0,203604404,2,3464469344260010828,12.0,16.0,4205700664,3,
2,-7120.0,1081.56787109375,-4976.0,-167765887,2,11441811975492025230,12.0,16.0,4205700664,3,
2,-9920.0,1026.5654296875,-11616.0,756501229,2,17397723089420528539,12.0,16.0,4205700664,3,
2,-10320.0,1089.685302734375,-7792.0,69723562,2,289196418122171377,12.0,16.0,4205700664,3,
2,-9600.0,1173.08349609375,-4976.0,-144382944,2,14845867953964272695,12.0,16.0,4205700664,3,
2,-9696.0,1173.2119140625,-4992.0,1424196800,2,5614922502462010499,8.0,12.0,2311733206,2,
2,-9248.0,1185.1005859375,-5056.0,1535265385,2,9366727528265128004,12.0,16.0,4205700664,3,
2,-9152.0,1185.368408203125,-5040.0,-107810593,2,11800024812045412841,12.0,16.0,4205700664,3,
2,-7632.0,1061.322021484375,-5872.0,738244306,2,9849758607979946284,12.0,16.0,4205700664,3,
2,-7504.0,1071.9189453125,-5744.0,1907801340,2,13037132763221645096,8.0,12.0,2311733206,2,
2,-7424.0,1079.409423828125,-5568.0,-13308859,2,16266660891691962263,8.0,12.0,2311733206,2,
2,-11504.0,1028.503173828125,-8864.0,1885617998,2,17795412433063683554,12.0,16.0,4205700664,3,
2,-4960.0,1160.433837890625,-9600.0,-485227952,2,6014095569632397521,12.0,16.0,4205700664,3,
2,-5008.0,1167.931884765625,-9728.0,1238044086,3,2541418162511861985,12.0,16.0,2478618166,3,
2,-7744.0,1026.9580078125,-10992.0,761797153,2,17077747142297309938,12.0,16.0,4205700664,3,
2,-6224.0,1026.648681640625,-11296.0,-901430709,2,15852965469666475293,12.0,16.0,4205700664,3,
2,-6560.0,1026.564208984375,-11344.0,543454666,2,10774754943298317966,12.0,16.0,4205700664,3,
2,-5312.0,1026.495849609375,-11520.0,-993367270,2,10101712833152554507,12.0,16.0,4205700664,3,
2,-5952.0,1176.657470703125,-9888.0,720470262,2,2048631021660404837,12.0,16.0,4205700664,3,
2,-5152.0,1181.69580078125,-8400.0,698127692,2,16456331180047760268,12.0,16.0,4205700664,3,
2,-5936.0,1170.156005859375,-8368.0,1071779406,2,8497379853281658148,12.0,16.0,4205700664,3,
2,-4992.0,1026.723876953125,-11600.0,-1485243095,2,9998975168469983910,12.0,16.0,4205700664,3,
2,-9264.0,1026.403076171875,-8960.0,861709485,2,7274266662987909467,12.0,16.0,4205700664,3,
2,-5264.0,1181.7548828125,-8400.0,-12182438,2,14710445882936945336,12.0,16.0,4205700664,3,
2,-9280.0,1026.380859375,-10192.0,-575040412,2,10680902181772794944,12.0,16.0,4205700664,3,
2,-6256.0,1368.784912109375,-6336.0,-745981313,2,17408537282955529434,12.0,16.0,4205700664,3,
2,-9104.0,1026.296875,-10112.0,-626730117,2,9859597077285341523,12.0,16.0,4205700664,3,
2,-4768.0,1397.125,-5952.0,-1514503712,2,7145550388858498393,12.0,16.0,4205700664,3,
2,-4768.0,1396.995361328125,-6032.0,272612593,2,10203239648664828328,8.0,12.0,2311733206,2,
2,-5440.0,1398.71240234375,-5872.0,-1906362833,2,10444388947445185136,12.0,16.0,4205700664,3,
2,-9600.0,1183.18115234375,-6064.0,-1025855101,2,6938083030633885739,12.0,16.0,4205700664,3,
2,-8928.0,1178.216552734375,-6128.0,-127778123,2,5883628775725143735,8.0,12.0,2311733206,2,
2,-5968.0,1177.55126953125,-9792.0,-1074390783,3,4052742374186474955,12.0,16.0,2478618166,3,
2,-8976.0,1027.38525390625,-9792.0,-1363698913,2,14626386829644878372,12.0,16.0,4205700664,3,
2,-4768.0,1396.995361328125,-6032.0,484908396,2,13554817542846619156,12.0,16.0,4205700664,3,
2,-6064.0,1385.63330078125,-6592.0,1645773916,2,12349699134242350853,12.0,16.0,4205700664,3,
2,-6096.0,1383.32080078125,-6480.0,896495050,1,7356703163079818188,12.0,16.0,2311733206,3,
2,-5360.0,1187.364501953125,-8192.0,-256525017,1,8722356332140406684,16.0,20.0,2478618166,4,
2,-8288.0,1026.4296875,-10912.0,1816941299,2,1021081476031152439,12.0,16.0,4205700664,3,
2,-9984.0,1168.833740234375,-6032.0,-579163883,3,12104364878734033612,8.0,12.0,966469536,2,
2,-11904.0,1043.718017578125,-8240.0,-732178256,2,17574190078255536458,12.0,16.0,4205700664,3,
2,-11792.0,1056.35205078125,-7840.0,-143181379,2,9660884206022129412,12.0,16.0,4205700664,3,
2,-9456.0,1026.398193359375,-8944.0,1853029570,2,15939234741540531518,12.0,16.0,4205700664,3,
2,-10000.0,1027.3017578125,-9184.0,-966342391,2,3570829628935731338,12.0,16.0,4205700664,3,
2,-10400.0,1026.437255859375,-9520.0,966383161,2,16682885153674007005,12.0,16.0,4205700664,3,
2,-10464.0,1026.346923828125,-9648.0,-1822198731,2,1561591024627250532,12.0,16.0,4205700664,3,
2,-6112.0,1385.60107421875,-6672.0,197705410,2,5940123572114418030,8.0,12.0,2311733206,2,
2,-6112.0,1385.60107421875,-6672.0,1727800198,2,16370983136838419610,12.0,16.0,4205700664,3,
2,-5536.0,1398.43310546875,-5856.0,-1633063852,2,6379223376923912427,12.0,16.0,4205700664,3,
2,-5328.0,1412.583740234375,-5904.0,862434676,3,10645068333213175204,12.0,16.0,966469536,3,
2,-11744.0,1114.751708984375,-6224.0,326391338,2,118787502594582749,12.0,16.0,4205700664,3,
2,-10976.0,1050.642333984375,-6144.0,290944007,2,1490761954138035173,12.0,16.0,4205700664,3,
2,-10976.0,1051.428955078125,-6048.0,1660470939,2,5790365821225765976,12.0,16.0,4205700664,3,
2,-11072.0,1055.834228515625,-5920.0,-1496625868,1,2616222522391165406,12.0,16.0,2311733206,3,
2,-11104.0,1052.456787109375,-6240.0,1322634103,1,4844817985224525362,12.0,16.0,2311733206,3,
2,-8528.0,1026.5419921875,-11216.0,-303468555,2,12956311917698672360,12.0,16.0,4205700664,3,
2,-9440.0,1188.395263671875,-6000.0,-1391233654,3,13978479845212816372,12.0,16.0,966469536,3,
2,-10880.0,1026.238037109375,-9536.0,1177935375,2,12915593944585771408,12.0,16.0,4205700664,3,
2,-10992.0,1027.3037109375,-9424.0,1984621047,2,16183824260627007438,12.0,16.0,4205700664,3,
2,-8928.0,1178.216552734375,-6128.0,-1509790531,2,18370747396777036817,12.0,16.0,4205700664,3,
2,-11680.0,1056.140625,-7824.0,-1235923395,2,4543728799884195519,12.0,16.0,4205700664,3,
2,-8656.0,1030.458251953125,-10624.0,-807549273,2,11295244500669862293,12.0,16.0,4205700664,3,
2,-10736.0,1062.8212890625,-8304.0,-1536817346,2,2797229948369684097,12.0,16.0,4205700664,3,
2,-7296.0,1094.643310546875,-10112.0,-1844692015,2,3253447249000699010,12.0,16.0,4205700664,3,
2,-4848.0,1160.719482421875,-9024.0,-534619257,2,10505198441844368716,12.0,16.0,4205700664,3,
2,-5216.0,1169.600341796875,-9584.0,-254068687,1,4685736892566949689,8.0,12.0,2478618166,2,
2,-7424.0,1074.864013671875,-10528.0,-818183953,2,8900729761929630258,12.0,16.0,4205700664,3,
2,-10032.0,1026.345458984375,-10160.0,-1674577523,2,7165596557073465749,12.0,16.0,4205700664,3,
2,-10832.0,1042.806396484375,-8640.0,-203596408,2,4720968927908678160,12.0,16.0,4205700664,3,
2,-10848.0,1036.084228515625,-8960.0,-170660951,2,10112178550934570297,12.0,16.0,4205700664,3,
2,-8336.0,1113.001953125,-6224.0,214817513,1,9953149516272886289,8.0,11.0,1383761304,2,
2,-7376.0,1081.66650390625,-5392.0,-1168956549,2,4941273754916979011,12.0,16.0,4205700664,3,
2,-10112.0,1179.704345703125,-5392.0,-589355484,1,5200165097337919275,14.0,18.0,1383761304,4,
2,-11104.0,1153.681640625,-5360.0,1378579613,2,14672757950821172695,12.0,16.0,4205700664,3,
2,-7296.0,1094.340576171875,-10016.0,425961783,2,18417334203288866600,12.0,16.0,4205700664,3,
2,-9504.0,1176.375,-4992.0,-1305308021,3,3227664672363981003,12.0,16.0,966469536,3,
2,-11184.0,1026.377197265625,-9680.0,17611785,2,10927965481641882446,12.0,16.0,4205700664,3,
2,-8624.0,1173.387451171875,-6144.0,-62552447,3,17502141480224506977,12.0,16.0,810381594,4,
2,-8240.0,1097.20458984375,-6304.0,1466726320,1,2038486161787718918,14.0,18.0,1383761304,4,
2,-9072.0,1192.667724609375,-4976.0,1023496949,3,11155721288626353569,12.0,16.0,966469536,3,
2,-9696.0,1084.90673828125,-11520.0,-1361165513,3,11550865086960257770,10.0,14.0,1670486158,3,
2,-8864.0,1177.992431640625,-6016.0,122527423,2,11020152247769773779,12.0,16.0,4205700664,3,
2,-5248.0,1186.447265625,-8544.0,1850590630,1,12714978134605719242,8.0,12.0,2478618166,2,
2,-6896.0,1436.35546875,-7376.0,21542095,2,16228151398458135449,12.0,16.0,4205700664,3,
2,-7104.0,1465.619140625,-7616.0,-1681558020,1,6513592143138661779,12.0,16.0,2311733206,3,
2,-7520.0,1325.16064453125,-7968.0,1766280128,2,8191356410771747675,8.0,12.0,2311733206,2,
2,-7504.0,1363.699951171875,-8160.0,-649371509,2,7617884015860916589,8.0,12.0,2311733206,2,
2,-7632.0,1437.498046875,-8320.0,1324297202,3,7449586252429116413,11.0,14.0,1383761304,3,
2,-7680.0,1380.543701171875,-8944.0,-1409593364,2,8287308725093173383,8.0,12.0,2311733206,2,
2,-7616.0,1378.01708984375,-9040.0,261644929,1,2022459029945527455,12.0,16.0,2311733206,3,
2,-7472.0,1312.97509765625,-9152.0,2125056560,2,5077003359789759725,8.0,12.0,2311733206,2,
2,-9440.0,1188.395263671875,-6000.0,376453791,3,7426851261067787073,14.0,17.0,1670486158,4,
2,-10112.0,1126.0654296875,-6720.0,-494855975,2,17450674117652049190,12.0,16.0,4205700664,3,
2,-10208.0,1125.967529296875,-6704.0,1078007139,2,17182779210884933594,12.0,16.0,4205700664,3,
2,-6400.0,1370.782958984375,-6320.0,-1709202278,3,14868288789577403559,9.0,12.0,810381594,3,
2,-10032.0,1133.857666015625,-6800.0,-1620952870,1,15200076221503181202,12.0,16.0,2311733206,3,
2,-11664.0,1094.1982421875,-7088.0,2107014516,2,17177711315388452952,12.0,16.0,4205700664,3,
2,-11648.0,1094.44775390625,-6976.0,2035450441,2,1161516281924917891,12.0,16.0,4205700664,3,
2,-11392.0,1109.889892578125,-6976.0,-726861132,3,13837762583045544957,12.0,16.0,966469536,3,
2,-5872.0,1386.202392578125,-6560.0,-1005355330,1,16032914006878415615,17.0,21.0,1670486158,5,
2,-5072.0,1160.7666015625,-9008.0,-1487030017,2,10703064024099638453,12.0,16.0,4205700664,3,
2,-6400.0,1370.782958984375,-6320.0,-431100959,3,9496191764980432648,12.0,16.0,966469536,3,
2,-9616.0,1026.4755859375,-8992.0,-261980323,2,9510341749862519763,4.0,8.0,966469536,1,
2,-9456.0,1026.398193359375,-8944.0,-559769341,2,8587759853076657204,4.0,8.0,2478618166,1,
2,-9424.0,1025.83544921875,-9168.0,-1942609342,2,12632593088174516865,4.0,8.0,2478618166,1,
2,-9456.0,1026.398193359375,-8944.0,-2076299333,2,10269661606944628042,4.0,8.0,966469536,1,
2,-9168.0,1025.930908203125,-9152.0,762872959,2,17555644093994739006,4.0,8.0,2478618166,1,
2,-8848.0,1026.416259765625,-9456.0,-101327259,2,4767934920868893092,4.0,8.0,2478618166,1,
2,-8880.0,1026.613037109375,-9776.0,1490835386,2,7908978417739794557,4.0,8.0,2478618166,1,
2,-8880.0,1026.613037109375,-9776.0,1480840744,2,10250052239151692464,4.0,8.0,966469536,1,
2,-9264.0,1024.562744140625,-9872.0,-244894365,2,3162310695179254733,4.0,8.0,2478618166,1,
2,-9424.0,1025.4384765625,-9920.0,414409739,2,600050494177625726,4.0,8.0,2478618166,1,
2,-9536.0,1031.776611328125,-10112.0,425036982,2,12007285327288603987,4.0,8.0,966469536,1,
2,-9536.0,1031.776611328125,-10112.0,81347270,2,18074302523708100693,4.0,8.0,2478618166,1,
2,-9712.0,1026.718505859375,-10096.0,1993868565,2,10906830468535585148,4.0,8.0,2478618166,1,
2,-9712.0,1026.718505859375,-10096.0,1507086973,2,7560457202268747189,4.0,8.0,966469536,1,
2,-9712.0,1026.718505859375,-10096.0,2123501317,2,9233715640260667219,3.0,6.0,810381594,1,
2,-10032.0,1026.345458984375,-10160.0,1303799000,2,2443879440283659474,4.0,8.0,2478618166,1,
2,-10032.0,1026.345458984375,-10160.0,-2089069189,2,7188363794130956028,4.0,8.0,966469536,1,
